gen,seed,threads,best_global,picos,fit_best,fit_worst,fit_mean,green_best,green_worst,green_mean,emis_best,emis_worst,emis_mean
0,40000,,0.515411,,0.515411,0.365695,0.432876,327.2437,244.1123,284.622529,594.338843,658.338352,5.977751
1,40000,,0.515411,,0.515411,0.387997,0.445023,327.2437,253.0536,291.558492,594.338843,652.065082,5.977751
2,40000,,0.52645,,0.52645,0.393912,0.456234,333.1261,256.9647,297.903936,592.597645,648.61825,5.977751
3,40000,,0.527261,,0.527261,0.400703,0.467177,333.5007,263.9843,304.000079,592.216215,644.348286,5.977751
4,40000,,0.527261,,0.527261,0.404343,0.476805,334.1594,269.7459,308.875537,592.216215,645.370166,5.977751
5,40000,,0.535589,,0.535589,0.406624,0.485459,339.0653,270.35,313.99239,589.448907,643.995882,5.959174
6,40000,,0.535589,,0.535589,0.418869,0.493572,340.6222,280.1721,318.812057,589.448907,641.02673,5.959174
7,40000,,0.535847,,0.535847,0.464358,0.501181,340.6222,299.5085,323.419084,589.448907,621.802069,5.959174
8,40000,,0.537932,,0.537932,0.48076,0.506468,341.7714,303.9891,326.801145,588.691791,618.566749,5.959174
9,40000,,0.537932,,0.537932,0.482033,0.511796,341.7714,312.0112,329.550914,588.263366,615.379124,5.965488
10,40000,,0.538438,,0.538438,0.483825,0.515347,341.7714,312.0112,331.040118,586.653926,613.147389,5.965488
11,40000,,0.558827,,0.558827,0.492122,0.51978,351.7675,313.2135,333.163683,579.835589,608.437457,5.965488
12,40000,,0.558827,,0.558827,0.499762,0.524123,351.7675,320.4964,335.456767,579.835589,605.870218,5.965488
13,40000,,0.558827,,0.558827,0.50152,0.529259,354.3919,321.3147,338.047259,579.835589,604.128052,5.959488
14,40000,,0.558827,,0.558827,0.509807,0.533787,354.3919,323.2734,340.398002,579.835589,602.497586,5.959488
15,40000,,0.558827,,0.558827,0.514794,0.53757,354.3919,326.0271,342.321612,579.835589,602.497586,5.955667
16,40000,,0.56372,,0.56372,0.518453,0.541748,361.4981,326.7379,344.865792,579.314187,597.289574,5.955667
17,40000,,0.568727,,0.568727,0.51936,0.544961,364.0475,331.0647,346.483669,578.817418,597.811447,5.952008
18,40000,,0.581587,,0.581587,0.526536,0.548523,372.4862,337.1734,348.849855,575.346008,597.811447,5.952008
19,40000,,0.581587,,0.581587,0.534688,0.551388,372.4862,337.1734,350.506537,575.346008,592.597989,5.892332
20,40000,,0.581587,,0.581587,0.536367,0.554476,372.4862,338.8294,352.566682,575.346008,591.829261,5.892332
21,40000,,0.581587,,0.581587,0.537872,0.558029,372.4862,342.8415,355.003408,575.346008,590.204376,5.892332
22,40000,,0.581587,,0.581587,0.542316,0.560493,372.4862,343.9338,356.752285,573.376582,589.23316,5.891699
23,40000,,0.583071,,0.583071,0.545109,0.563679,372.4862,346.4541,359.153425,571.891461,589.23316,5.891699
24,40000,,0.583576,,0.583576,0.545109,0.566691,372.6314,347.1028,361.329082,571.891461,589.23316,5.891699
25,40000,,0.591114,,0.591114,0.546015,0.569981,377.6024,347.1028,363.681868,571.891461,588.390022,5.8839
26,40000,,0.591114,,0.591114,0.548883,0.573101,377.6024,347.1028,365.804793,571.778741,585.395133,5.813942
27,40000,,0.597416,,0.597416,0.551038,0.575141,384.5998,350.9192,367.276252,570.43608,585.342185,5.813942
28,40000,,0.603201,,0.603201,0.558351,0.577735,384.5998,352.9256,368.996424,565.770514,584.357272,5.813942
29,40000,,0.603201,,0.603201,0.56309,0.580675,385.6107,359.2364,370.683188,565.770514,584.041962,5.813942
30,40000,,0.60535,,0.60535,0.564462,0.583259,387.9869,358.7312,372.22696,565.770514,583.689923,5.813942
31,40000,,0.60535,,0.60535,0.570014,0.585744,387.9869,364.0675,373.705093,565.770514,582.428973,5.813942
32,40000,,0.60535,,0.60535,0.570166,0.587744,387.9869,364.0675,375.000662,565.757295,582.076934,5.813942
33,40000,,0.608369,,0.608369,0.570166,0.590518,390.8641,364.9891,376.832374,564.783238,581.394215,5.813942
34,40000,,0.608369,,0.608369,0.570581,0.59296,390.8641,366.5415,378.420444,564.783238,581.039343,5.810393
35,40000,,0.611756,,0.611756,0.580594,0.595311,392.7473,366.9681,379.972202,564.783238,576.368475,5.763612
